año,id_vu,razon_social,rut_razon_social,nombre_establecimiento,ciiu4,ciiu4_id,ciiu6,ciiu6_id,rubro,rubro_id,region,provincia,comuna,codigo_unico_territorial,latitud,longitud,ducto,ducto_nombre,contaminante,contaminante_id,emision_total,norma,tabla,origen
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Arsénico,3,0.011330352,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Boro,4,19.60150896,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Cadmio,5,0.022660704,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Cianuro,6,0.22660704,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Cloruros,7,148370.83742316,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Cobre,8,1.393633296,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Cromo Hexavalente,11,0.237937392,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Fluoruro,15,2.832588,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Fósforo,16,18.687692892,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Hidrocarburos Fijos,17,11.330352,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Hierro Disuelto,20,0.521196192,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Indice Fenol,21,1.1330352,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Manganeso,22,0.215276688,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Mercurio,23,0.011330352,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Molibdeno,24,0.50986584,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Níquel,25,1.461615408,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Nitrógeno Total  Kjeldahl,27,39.786834736,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Pentaclorofenol,28,0.011330352,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Plomo,30,0.22660704,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Selenio,33,0.05665176,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Sólidos Suspendidos Totales,35,469.55705984,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Sulfato,36,25085.399328,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Sulfuro,37,1.1330352,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Tetracloroeteno,39,0.073647288,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Tolueno,40,0.05665176,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Triclorometano,41,0.05665176,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Xileno,42,0.05665176,DS 90,Tabla 1,SMA
2024,4585876,GRANJA MARINA TORNAGALEONES S A,87752000-5,PISCICULTURA DE RECIRCULACION RÍO UNIÓN,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.437030687435,-72.56695371894,634,PUNTO 1 RIO LA UNION,Zinc,43,0.940419216,DS 90,Tabla 1,SMA
2024,4585905,AGRICOLA SUPER LIMITADA,88680500-4,INCUBACIÓN LAS ARAÑAS,Cría de aves de corral,A01460,Cría de aves de corral para la producción de huevos,A014602,Producción agropecuaria,1,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.910147954692,-71.418409354629,308,PUNTO 1 CANAL SAN PEDRO,Aceites y Grasas,1,0.0093206168,DS 90,Tabla 1,SMA
2024,4585905,AGRICOLA SUPER LIMITADA,88680500-4,INCUBACIÓN LAS ARAÑAS,Cría de aves de corral,A01460,Cría de aves de corral para la producción de huevos,A014602,Producción agropecuaria,1,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.910147954692,-71.418409354629,308,PUNTO 1 CANAL SAN PEDRO,Cloruros,7,0.758468964,DS 90,Tabla 1,SMA
2024,4585905,AGRICOLA SUPER LIMITADA,88680500-4,INCUBACIÓN LAS ARAÑAS,Cría de aves de corral,A01460,Cría de aves de corral para la producción de huevos,A014602,Producción agropecuaria,1,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.910147954692,-71.418409354629,308,PUNTO 1 CANAL SAN PEDRO,Nitrógeno Total  Kjeldahl,27,0.1920407456,DS 90,Tabla 1,SMA
2024,4585905,AGRICOLA SUPER LIMITADA,88680500-4,INCUBACIÓN LAS ARAÑAS,Cría de aves de corral,A01460,Cría de aves de corral para la producción de huevos,A014602,Producción agropecuaria,1,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.910147954692,-71.418409354629,308,PUNTO 1 CANAL SAN PEDRO,Sólidos Suspendidos Totales,35,0.29406542,DS 90,Tabla 1,SMA
2024,4586063,EMPRESA NACIONAL DEL PETROLEO,92604000-6,POSESIÓN,Extracción de gas natural,B06200,Extracción de gas natural,B062000,Minería,4,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.25934652003,-68.936632926546,986,DESCARGA 1 Bahía Posesión,Aceites y Grasas,1,0.21122244,DS 90,Tabla 5,SMA
2024,4586063,EMPRESA NACIONAL DEL PETROLEO,92604000-6,POSESIÓN,Extracción de gas natural,B06200,Extracción de gas natural,B062000,Minería,4,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.25934652003,-68.936632926546,986,DESCARGA 1 Bahía Posesión,Sólidos Suspendidos Totales,35,1.98853666,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Aceites y Grasas,1,0.88352572,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Aluminio,2,0.01682066078,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Arsénico,3,0.00512467494,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Cadmio,5,0.0005277602,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Cianuro,6,0.004400352,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Cobre,8,0.00224090724,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Cromo Hexavalente,11,0.001100088,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Cromo Total,12,0.0009900792,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Estaño,14,0.0003300264,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Fluoruro,15,0.03850308,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Hidrocarburos Totales,18,0.9595894,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Indice Fenol,21,0.02177364794,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Manganeso,22,0.0403598129,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Mercurio,23,0.000128300172,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Molibdeno,24,0.0009900792,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Níquel,25,0.00120763566,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Plomo,30,0.0046126102,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Selenio,33,0.001100088,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Sólidos Suspendidos Totales,35,2.22390784,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Sulfuro,37,0.005350554,DS 90,Tabla 5,SMA
2024,4586065,EMPRESA NACIONAL DEL PETROLEO,92604000-6,GREGORIO,Fabricación de productos de la refinación del petróleo,C19200,Fabricación de productos de la refinación del petróleo,C192000,Refinería de petróleo,6,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,12104,-52.623486741069,-70.200994204168,158,EMISARIO SUBMARINO EN BAHÍA GREGORIO,Zinc,43,0.0079206336,DS 90,Tabla 5,SMA
2024,4586078,CIA PESQUERA CAMANCHACA S A,93711000-6,"CIA PESQUERA CAMANCHACA S.A., CALDERETA","Reproducción y cría de moluscos, crustáceos y gusanos marinos",A03213,"Reproducción y cría de moluscos, crustáceos y gusanos marinos",A032130,Pesca y acuicultura,3,Atacama,Copiapó,Caldera,3102,-27.088219060562,-70.860855917772,5,PTA.CAL,Aceites y Grasas,1,7.328688466,DS 90,Tabla 5,SMA
2024,4586078,CIA PESQUERA CAMANCHACA S A,93711000-6,"CIA PESQUERA CAMANCHACA S.A., CALDERETA","Reproducción y cría de moluscos, crustáceos y gusanos marinos",A03213,"Reproducción y cría de moluscos, crustáceos y gusanos marinos",A032130,Pesca y acuicultura,3,Atacama,Copiapó,Caldera,3102,-27.088219060562,-70.860855917772,5,PTA.CAL,Fluoruro,15,13.13921466,DS 90,Tabla 5,SMA
2024,4586078,CIA PESQUERA CAMANCHACA S A,93711000-6,"CIA PESQUERA CAMANCHACA S.A., CALDERETA","Reproducción y cría de moluscos, crustáceos y gusanos marinos",A03213,"Reproducción y cría de moluscos, crustáceos y gusanos marinos",A032130,Pesca y acuicultura,3,Atacama,Copiapó,Caldera,3102,-27.088219060562,-70.860855917772,5,PTA.CAL,Sólidos Suspendidos Totales,35,342.482008,DS 90,Tabla 5,SMA
2024,4586095,CIA MINERA DEL PACIFICO S A,94638000-8,PLANTA DE PELLETS,Extracción de minerales de hierro,B07100,Extracción de minerales de hierro,B071000,Minería,4,Atacama,Huasco,Huasco,3304,-28.471694044008,-71.249019933028,278,PUNTO 1 INFILTRACIÓN,Boro,4,0.07315647086,DS 46,Tabla 1,SMA
2024,4586095,CIA MINERA DEL PACIFICO S A,94638000-8,PLANTA DE PELLETS,Extracción de minerales de hierro,B07100,Extracción de minerales de hierro,B071000,Minería,4,Atacama,Huasco,Huasco,3304,-28.471694044008,-71.249019933028,278,PUNTO 1 INFILTRACIÓN,Cromo Hexavalente,11,0.00008686502,DS 46,Tabla 1,SMA
2024,4586095,CIA MINERA DEL PACIFICO S A,94638000-8,PLANTA DE PELLETS,Extracción de minerales de hierro,B07100,Extracción de minerales de hierro,B071000,Minería,4,Atacama,Huasco,Huasco,3304,-28.471694044008,-71.249019933028,278,PUNTO 1 INFILTRACIÓN,Fluoruro,15,0.01393216924,DS 46,Tabla 1,SMA
2024,4586109,AGUAS CLARAS S A,96509550-0,PISCICULTURA ROLLIZO (100432),Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Llanquihue,Puerto Varas,10109,-41.445083381878,-72.332584146213,596,PUNTO 1 ,Aceites y Grasas,1,7.42652108,DS 90,Tabla 1,SMA
2024,4586109,AGUAS CLARAS S A,96509550-0,PISCICULTURA ROLLIZO (100432),Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Llanquihue,Puerto Varas,10109,-41.445083381878,-72.332584146213,596,PUNTO 1 ,Aluminio,2,0.088502832,DS 90,Tabla 1,SMA
2024,4586109,AGUAS CLARAS S A,96509550-0,PISCICULTURA ROLLIZO (100432),Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Llanquihue,Puerto Varas,10109,-41.445083381878,-72.332584146213,596,PUNTO 1 ,Arsénico,3,0.0044251416,DS 90,Tabla 1,SMA
2024,4586109,AGUAS CLARAS S A,96509550-0,PISCICULTURA ROLLIZO (100432),Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Llanquihue,Puerto Varas,10109,-41.445083381878,-72.332584146213,596,PUNTO 1 ,Boro,4,0.1194788232,DS 90,Tabla 1,SMA
2024,4586109,AGUAS CLARAS S A,96509550-0,PISCICULTURA ROLLIZO (100432),Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Llanquihue,Puerto Varas,10109,-41.445083381878,-72.332584146213,596,PUNTO 1 ,Cadmio,5,0.0088502832,DS 90,Tabla 1,SMA
2024,4586109,AGUAS CLARAS S A,96509550-0,PISCICULTURA ROLLIZO (100432),Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Llanquihue,Puerto Varas,10109,-41.445083381878,-72.332584146213,596,PUNTO 1 ,Cianuro,6,0.088502832,DS 90,Tabla 1,SMA
