año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes ;ducto;norma
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,106717496;Cadmio;14;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,71913105;Cianuro;18;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;5169,771482;Cloruros;23;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;1,142221091;Cobre;24;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,514404385;Cromo hexavalente;36;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;11,43875354;Fluoruros;52;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,3621024;Fósforo Total;53;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;179,7827625;Hidrocarburos fijos;59;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;6,446364964;Hierro / hierro disuelto;64;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,01810512;Índice de fenol;65;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;9,637991847;Manganeso;66;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,032990837;Mercurio;67;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;27,94418371;Molibdeno;72;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,899805198;Níquel;75;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;15,51608784;Nitrógeno Total Kjeldahl;78;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,00905256;Pentaclorofenol / PCP;81;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,79655048;Plomo;84;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,156057039;Selenio;99;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;265,7223415;Sólidos suspendidos totales;101;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;73958,89961;Sulfatos;106;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;4,36984955;Sulfuros;107;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,01810512;Tetracloroeteno;114;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,00905256;Tolueno / metil benceno / Toluol / Fenilmetano;116;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,01810512;Triclorometano;118;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Pesca y acuicultura;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;0,00905256;Xileno;119;238;DS90/2000 del MINSEGPRES
2019;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Pesca y acuicultura;4;Metropolitana ;Melipilla;Alhué;13502;-34,09258705;-71,18903008;2,283163223;Zinc;120;238;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS SAN CRISTOBAL S A;96775140-5;CULTIVOS MARINOS SAN CRISTOBAL S.A.;5441771;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032110;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-26,95246599;-70,80081778;3,562251;Aceites y grasas;2;38;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS SAN CRISTOBAL S A;96775140-5;CULTIVOS MARINOS SAN CRISTOBAL S.A.;5441771;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032110;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-26,95246599;-70,80081778;1,5431361;Fósforo Total;53;38;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS SAN CRISTOBAL S A;96775140-5;CULTIVOS MARINOS SAN CRISTOBAL S.A.;5441771;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032110;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-26,95246599;-70,80081778;8,58646162;Nitrógeno Total Kjeldahl;78;38;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS SAN CRISTOBAL S A;96775140-5;CULTIVOS MARINOS SAN CRISTOBAL S.A.;5441771;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032110;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-26,95246599;-70,80081778;94,989785;Sólidos suspendidos totales;101;38;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS SAN CRISTOBAL S A;96775140-5;CULTIVOS MARINOS SAN CRISTOBAL S.A.;5441771;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032110;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-26,95246599;-70,80081778;0,36746358;Sustancias Activas de Azul de Metileno;108;38;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,202453365;Aceites y grasas;2;44;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,001929252;Cobre;24;44;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,001395639;Cromo Total;37;44;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,041554819;Nitrógeno Total Kjeldahl;78;44;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,363759646;Sólidos suspendidos totales;101;44;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,283941999;Aceites y grasas;2;45;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,003775173;Cobre;24;45;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,002084379;Cromo Total;37;45;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,075399434;Nitrógeno Total Kjeldahl;78;45;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Otras industrias manufactureras;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,316185933;Sólidos suspendidos totales;101;45;DS90/2000 del MINSEGPRES
2019;CULTIVOS MARINOS TONGOY SA;89636100-7;CULTIMAR S.A.;5441776;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032110;Otras industrias manufactureras;3;Coquimbo;Elqui;Coquimbo;4102;-30,27563963;-71,51304359;0,001252426;Zinc;120;45;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,05997552;Aceites y grasas;2;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,218319596;Aluminio;5;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,00000845;Arsénico;6;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,000219648;Boro;11;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,00000422;Cadmio;14;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000845;Cianuro;18;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;4,9185917;Cloruros;23;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000211;Cobre;24;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,00051447;Cromo hexavalente;36;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0004224;Fluoruros;52;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,02376484;Fósforo Total;53;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,004224;Hidrocarburos fijos;59;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,00000845;Hierro / hierro disuelto;64;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,000152064;Índice de fenol;65;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000211;Manganeso;66;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,00000422;Mercurio;67;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000211;Molibdeno;72;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000211;Níquel;75;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,21045596;Nitrógeno Total Kjeldahl;78;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,00000422;Pentaclorofenol / PCP;81;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000845;Plomo;84;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000211;Selenio;99;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;1,903517;Sólidos suspendidos totales;101;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;8,3372806;Sulfatos;106;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0862675;Sulfuros;107;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000211;Tetracloroeteno;114;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000211;Tolueno / metil benceno / Toluol / Fenilmetano;116;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Otras industrias manufactureras;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000211;Triclorometano;118;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Pesca y acuicultura;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,0000211;Xileno;119;411;DS90/2000 del MINSEGPRES
2019;CURTIEMBRE RUFINO MELERO S A;91448000-0;CURTIEMBRE RUFINO MELERO S A;4588706;"Curtido y adobo de cueros; adobo y teñido de pieles";C1511;"Curtido y adobo de cueros; adobo y teñido de pieles";C151100;Pesca y acuicultura;10;Maule;Curicó;Curicó;7301;-35,01390411;-71,2482505;0,00023232;Zinc;120;411;DS90/2000 del MINSEGPRES
2019;DANISCO CHILE S A;96627500-6;DANISCO;5441825;Acuicultura marina;A0321;Cultivo, reproducción y manejo de algas marinas;A032110;Pesca y acuicultura;3;Los Lagos;Llanquihue;Calbuco;10102;-41,78364894;-73,44566803;0,049574426;Aceites y grasas;2;100;DS90/2000 del MINSEGPRES
2019;DANISCO CHILE S A;96627500-6;DANISCO;5441825;Acuicultura marina;A0321;Cultivo, reproducción y manejo de algas marinas;A032110;Pesca y acuicultura;3;Los Lagos;Llanquihue;Calbuco;10102;-41,78364894;-73,44566803;0,0104907;Cloruros;23;100;DS90/2000 del MINSEGPRES
