año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes ;ducto;norma;nombre_ducto;tabla;origen
2021;RIO DULCE S A;96989370-3;RIO DULCE S.A.;5441867;Pesca marítima;A0311;Pesca marítima industrial, excepto de barcos factoría;A031110;Pesca y acuicultura;3;Los Lagos;Chiloé;Quellón;10208;-85,22585066;-62,518104;0,012138807;Índice de fenol;65;143;DS 90;R.DULCE;Tabla 5;SMA
2021;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA RUPANQUITO;5452163;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Osorno;Osorno;10301;-40,77731873;-72,89228826;0,012119536;Manganeso;66;884;DS 90;PUNTO 1 RIO RAHUE;Tabla 1;SMA
2021;LACTEOS TINGUIRIRICA S.A.;78813100-3;LACTEOS TINGUIRIRICA SA;2704;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;Chimbarongo;6303;-34,71409071;-71,03030946;0,012111616;Cloruros;23;360;DS 90;PUNTO 1 CANAL DE RIEGO LA CUESTA;Tabla 1;SMA
2021;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0120615;Hidrocarburos Fijos;59;377;DS 90;PUNTO 1 ESTERO RIGOLEMU;Tabla 1;SMA
2021;FORESTAL RIO CALLE CALLE S A;96626060-2;FORESTAL RIO CALLE CALLE S.A.;322183;Extracción de madera;A0220;Extracción de madera;A022000;Industria de la madera y silvicultura;2;Los Ríos;Valdivia;Valdivia;10501;-39,86952129;-73,26196788;0,012013399;Manganeso;66;755;DS 90;Forestal Calle Calle;Tabla 2;SMA
2021;SUGAL CHILE LIMITADA;76216511-2;SUGAL CHILE PLANTA TALCA;323747;Pesca marítima;A0311;Servicios relacionados con la pesca marítima;A031140;Pesca y acuicultura;3;Maule;Talca;Talca;7101;-35,44425794;-71,60803428;0,012012;Hierro / hierro disuelto;64;853;DS 90;PUNTO 1 PLANTA TALCA;Tabla 1;SMA
2021;AGROINDUSTRIAS LOMAS COLORADAS LTDA;88792300-0;AGROIND.LOMAS COLORADAS;555;Elaboración y conservación de carne;C1010;Explotación de mataderos de bovinos, ovinos, equinos, caprinos, porcinos y camélidos;C101011;Otras industrias manufactureras;10;Biobío;Concepción;San Pedro de la Paz;8108;-36,88195543;-73,14030502;0,0119845;Hidrocarburos Totales;60;186;DS 90;AGROLOMAS;Tabla 5;SMA
2021;CERMAQ CHILE S.A.;79784980-4;PSICICULTURA RIO PESCADO SAL LLANQUIHUE;5452652;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,25415634;-72,79408976;0,011973544;Cianuro;18;676;DS 90;Punto 1, Rio Pescado 2;Tabla 3;SMA
2021;SALMONES TECMAR S A;79809870-5;CENTRO TRAINEL;5453093;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;Producción agropecuaria;1;Los Lagos;Chiloé;Chonchi;10203;-42,65684199;-73,89934094;0,011968909;Zinc;120;579;DS 90;DESCARGA 1 PUNTO RIO TRAINEL;Tabla 3;SMA
2021;EMPRESA NACIONAL DEL PETROLEO;92604000-6;GREGORIO;4586065;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Magallanes y de la Antártica Chilena;Magallanes;San Gregorio;12104;-52,62348674;-70,2009942;0,01190781;Aluminio;5;158;DS 90;EMISARIO SUBMARINO EN BAHÍA GREGORIO;Tabla 5;SMA
2021;ALIMENTOS E INVERSIONES VALLES DE CHILE LIMITADA;76186718-0;VALLES DE CHILE LTDA;5472793;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Metropolitana de Santiago;Chacabuco;Tiltil;13303;-33,08720687;-70,91986715;0,0118998;Sulfatos;106;954;DS 46;PUNTO 1;Tabla 1;SMA
2021;ENEL GENERACION CHILE S.A.;91081000-6;CENTRAL HIDROELECTRICA LOS CONDORES;5459927;Actividades de alojamiento para estancias cortas;I5510;Actividades de hoteles;I551001;Otras actividades;20;Maule;Talca;San Clemente;7109;-35,80304933;-70,82989349;0,01189122;Sólidos Suspendidos Totales;101;647;DS 90;Campamanento Bocatoma Rio Maule (RPM 146);Tabla 1;SMA
2021;CELULOSA ARAUCO Y CONSTITUCION S A;93458000-1;PLANTA CONSTITUCION;2396;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Maule;Talca;Constitución;7102;-35,32582448;-72,41327652;0,011882332;Estaño;49;176;DS 90;P.CONSTITUCION;Tabla 5;SMA
2021;CIA SALMONIFERA DALCAHUE LIMITADA;79777030-2;PISCICULTURA RIO NILTRE;5440777;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64230987;-72,33607895;0,01188;Estaño;49;509;DS 90;PUNTO 2 RIO NILTRE;Tabla 3;SMA
2021;AGRICOLA Y FRUTERA CURACAVI S A;96503050-6;AGRICOLA Y FRUTERA CURACAVI SERVICIO DE PACKING Y FRIGORIFICO CURACAVI;244849;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Melipilla;Curacaví;13503;-33,41263545;-71,05675028;0,011877071;Aluminio;5;789;DS 90;PUNTO 1 CANAL DE REGADIO CURACAVI;Tabla 1;SMA
2021;INTERAGRO SA;96836500-2;INTERAGRO SA;309830;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Rancagua;6101;-34,13380044;-70,73110743;0,011856636;Boro;11;919;DS 46;PUNTO 1;Tabla 1;SMA
2021;SOCIEDAD DE INVERSIONES STH LIMITADA;76095878-6;PISCICULTURA STH;323608;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Biobío;Biobío;Los Angeles;8301;-37,28214172;-72,14303924;0,011834856;Molibdeno;72;429;DS 90;PUNTO 1 RIO CALIBORO;Tabla 1;SMA
2021;SOCIEDAD DE INVERSIONES STH LIMITADA;76095878-6;PISCICULTURA STH;323608;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Biobío;Biobío;Los Angeles;8301;-37,28214172;-72,14303924;0,011834856;Selenio;99;429;DS 90;PUNTO 1 RIO CALIBORO;Tabla 1;SMA
2021;SOCIEDAD DE INVERSIONES STH LIMITADA;76095878-6;PISCICULTURA STH;323608;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Biobío;Biobío;Los Angeles;8301;-37,28214172;-72,14303924;0,011834856;Tetracloroeteno;114;429;DS 90;PUNTO 1 RIO CALIBORO;Tabla 1;SMA
2021;SOCIEDAD DE INVERSIONES STH LIMITADA;76095878-6;PISCICULTURA STH;323608;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Biobío;Biobío;Los Angeles;8301;-37,28214172;-72,14303924;0,011834856;Tolueno / metil benceno / Toluol / Fenilmetano;116;429;DS 90;PUNTO 1 RIO CALIBORO;Tabla 1;SMA
2021;SOCIEDAD DE INVERSIONES STH LIMITADA;76095878-6;PISCICULTURA STH;323608;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Biobío;Biobío;Los Angeles;8301;-37,28214172;-72,14303924;0,011834856;Triclorometano;118;429;DS 90;PUNTO 1 RIO CALIBORO;Tabla 1;SMA
2021;SOCIEDAD DE INVERSIONES STH LIMITADA;76095878-6;PISCICULTURA STH;323608;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Biobío;Biobío;Los Angeles;8301;-37,28214172;-72,14303924;0,011834856;Xileno;119;429;DS 90;PUNTO 1 RIO CALIBORO;Tabla 1;SMA
2021;SOC GONZALEZ MANES Y CIA LTDA;78608850-K;FAENAGRO;4585700;Elaboración y conservación de carne;C1010;Elaboración y conservación de carne y productos cárnicos;C101020;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Graneros;6106;-34,06214136;-70,70329861;0,01178991;Sólidos Suspendidos Totales;101;779;DS 90;PUNTO 1 ESTERO LA CADENA ;Tabla 1;SMA
2021;AMS FAMILY S.A.;76132135-8;AMS FAMILY S A;5453629;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G4661;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G466100;Comercio mayorista;18;Maule;Curicó;Curicó;7301;-34,98595098;-71,24177866;0,0117744;Sólidos Suspendidos Totales;101;759;DS 90;PUNTO 1 CANAL LA CAÑADA;Tabla 1;SMA
2021;COMPANIA PISQUERA DE CHILE S A;99586280-8;PLANTA PISQUERA DE MONTE PATRIA;107125;Destilación, rectificación y mezcla de bebidas alcohólicas;C1101;Elaboración de pisco (industrias pisqueras);C110110;Otras industrias manufactureras;10;Coquimbo;Limarí;Monte Patria;4303;-30,69882214;-70,95329143;0,011762853;Cobre;24;279;DS 90;PUNTO 1 RIO GRANDE;Tabla 2;SMA
2021;DAVID DEL CURTO SA;93329000-K;CENTRAL FRUTICOLA RETIRO;5403108;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Maule;Linares;Longaví;7403;-35,94029652;-71,67941693;0,011762564;Sólidos Suspendidos Totales;101;871;DS 90;PUNTO 2 CANAL SANTA TERESA;Tabla 1;SMA
2021;I MUNICIPALIDAD DE OLMUE;69061200-3;ILUSTRE MUNICIPALIDAD DE OLMUÉ;4055171;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;Otras actividades;20;Valparaíso;Marga Marga;Olmué;5507;-32,99813496;-71,18927866;0,011746944;Triclorometano;118;1001;DS 90;PUNTO 1 PTAS;Tabla 1;SMA
2021;EXPORTADORA LOS FIORDOS LIMITADA;79872420-7;PISCICULTURA CURARREHUE;5442607;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Curarrehue;9104;-39,37707328;-71,68674743;0,011737202;Manganeso;66;492;DS 90;PUNTO 1 ESTERO HUILILCO (Riles);Tabla 3;SMA
2021;ALTO MAIPO SPA;76170761-2;INSTALACIÓN DE FAENAS Y CAMPAMENTO 4;5463949;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales hidroeléctricas;D351011;Otras centrales de generación eléctrica;12;Metropolitana de Santiago;Cordillera;San José de Maipo;13203;-33,53184038;-70,24031003;0,011715;Aceites y Grasas;2;820;DS 90;PTAS CAMPAMENTO 4 AUCAYES BAJO;Tabla 1;SMA
2021;SOC FUNDO LA CASCADA Y CIA LIMITADA;89288400-5;PISCICULTURA LOS CHILCOS;5452762;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de papel y cartón para su posterior uso industrial n.c.p.;C170190;Industria del papel y celulosa;5;Araucanía;Cautín;Villarrica;9120;-39,30554639;-72,14912799;0,011713152;Zinc;120;838;DS 90;DESCARGA 1 ORILLA OESTE ESTERO LOS CHILCOS;Tabla 3;SMA
2021;MANTOS COPPER S.A.;77020457-7;PLANTA DESALADORA MANTOVERDE;5461514;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Atacama;Chañaral;Chañaral;3201;-26,5414383;-70,69706347;0,011704242;Manganeso;66;265;DS 90;DESALADORA.MANTOVERDE ;Tabla 5;SMA
2021;ORIZON S A;96929960-7;ORIZON PLANTA COQUIMBO;5460025;Actividades de campamentos, parques de vehículos de recreo y parques de caravanas;I5520;Actividades de camping y de parques para casas rodantes;I552000;Otras actividades;20;Coquimbo;Elqui;Coquimbo;4102;-29,96346066;-71,36160184;0,011676064;Arsénico;6;69;DS 90;O.P.BLANCA;Tabla 5;SMA
2021;COMPLEJO INDUSTRIAL MOLYNOR SA;76016222-1;COMLEJO INDUSTRIAL MOLYNOR;1031669;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;Otras actividades;20;Antofagasta;Antofagasta;Mejillones;2102;-23,06031555;-70,37413281;0,011664431;Zinc;120;166;DS 90;MOLYNOR.C.MEJILLONES;Tabla 5;SMA
2021;EXPORTADORA LOS FIORDOS LIMITADA;79872420-7;PISCICULTURA PARGUA;5469458;Almacenamiento y depósito;H5210;Explotación de frigoríficos para almacenamiento y depósito;H521001;Otras actividades;20;Los Lagos;Llanquihue;Calbuco;10102;-41,79405185;-73,39977814;0,011636637;Cromo Total;37;865;DS 90;PUNTO 1 BAHIA DE PARGUA;Tabla 5;SMA
2021;SOCIEDAD MINERA PACIFICO DEL SUR SPA;77053711-8;Sociedad Minera Pacifico del Sur SPA;5480455;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Aysén del Gral. Carlos Ibañez del Campo;Aysén;Aysén;11201;-45,03112609;-71,93993456;0,011627196;Cobre;24;1062;DS 90;PUNTO 1 RIO TOQUI;Tabla 2;SMA
2021;SALMONES CAILIN S.A.;84449400-9;PLANTA PROCESO CAILIN;2584;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Los Lagos;Chiloé;Quellón;10208;-43,12050462;-73,60660355;0,011599733;Sulfuros;107;15;DS 90;S.CAILIN;Tabla 5;SMA
2021;CMPC CELULOSA S A;96532330-9;CMPC PULP SA PLANTA PACIFICO;322488;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Araucanía;Malleco;Collipulli;9202;-37,79134646;-72,47881513;0,011438328;Boro;11;502;DS 90;PUNTO 1 RIO BIO BIO  PLANTA;Tabla 2;SMA
2021;CMPC CELULOSA S A;96532330-9;CMPC PULP SA PLANTA PACIFICO;322488;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Araucanía;Malleco;Collipulli;9202;-37,79134646;-72,47881513;0,011438328;Plomo;84;502;DS 90;PUNTO 1 RIO BIO BIO  PLANTA;Tabla 2;SMA
2021;FRUTICOLA DOSAL LIMITADA;96585020-1;FRUTICOLA DOSAL LTDA;322511;Actividades poscosecha;A0163;Actividades poscosecha;A016300;Producción agropecuaria;1;Maule;Curicó;Curicó;7301;-34,95985349;-71,29430815;0,011415364;Nitrógeno Total Kjeldahl;78;415;DS 90;PUNTO 1 CANAL AFL. RIO QUETE QUETE;Tabla 1;SMA
2021;PESQUERA PACIFIC  FARMER LIMITADA;78317140-6;PACIFIC FARMER;5441834;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Los Lagos;Llanquihue;Calbuco;10102;-41,78370941;-73,13343473;0,011409907;Aluminio;5;110;DS 90;P.FARMER;Tabla 5;SMA
2021;CIA CONTRACTUAL MINERA CANDELARIA;85272800-0;PUERTO Y PLANTA DESALINIZADORA DE CANDELARIA;5461392;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;Producción agropecuaria;1;Atacama;Copiapó;Caldera;3102;-27,05637943;-70,84004704;0,011370436;Estaño;49;240;DS 90;DESALINIZADORA.CANDELARIA;Tabla 5;SMA
2021;VITAL AGUAS S.A.;76389720-6;VITAL AGUAS;386218;"Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas";C1104;Producción de aguas minerales y otras aguas embotelladas;C110402;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Rengo;6115;-34,4180429;-70,77763783;0,01134716;Cloruros;23;447;DS 90;PUNTO 1 CANAL CERRILLOS;Tabla 1;SMA
2021;BLUMAR S.A.;80860400-0;PLANTA CORRAL;5442627;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Los Ríos;Valdivia;Corral;10502;-39,89114114;-73,42447155;0,011345281;Aluminio;5;85;DS 90;BLUMAR;Tabla 5;SMA
2021;MAINSTREAM CHILE S A;77424630-4;PLANTA QUEMCHI   PROSAL;5441859;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Los Lagos;Chiloé;Quemchi;10209;-42,15023325;-73,48867462;0,011341616;Hidrocarburos Volátiles;61;135;DS 90;DESCARGA 1 PROSAL.QUEMCHI;Tabla 5;SMA
2021;PESQUERA QUINTERO SA;91374000-9;PESQUERA QUINTERO S.A.;5441804;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Valparaíso;Valparaíso;Quintero;5107;-32,7776974;-71,5253454;0,011288911;Hidrocarburos Volátiles;61;78;DS 90;P.QUINTERO;Tabla 4;SMA
2021;SALMONES MULTIEXPORT S.A.;79891160-0;PISCICULTURA MOLCO;68686;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,33743285;-72,09544277;0,011277813;Aluminio;5;495;DS 90;PUNTO 1 ESTERO CHEHUILCO;Tabla 3;SMA
2021;CULTIVOS MARINOS SAN CRISTOBAL S A;96775140-5;CULTIVOS MARINOS SAN CRISTOBAL S.A.;5441771;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-26,95246599;-70,80081778;0,01127192;Cromo Hexavalente;36;38;DS 90;S.CRISTOBAL;Tabla 4;SMA
2021;SOCIEDAD CONTRACTUAL MINERA TRES VALLES;77856200-6;MINERA TRES VALLES;5440400;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Coquimbo;Choapa;Salamanca;4204;-31,78249663;-70,9607137;0,01125432;Aluminio;5;283;DS 90;PUNTO 1 QUEBRADA CARCAMO;Tabla 1;SMA
2021;AQUACHILE S A;79800600-2;PISCICULTURA MANANTIALES;4585753;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Aysén del Gral. Carlos Ibañez del Campo;Aysén;Aysén;11201;-45,26606456;-72,270535;0,011249497;Nitrógeno Total Kjeldahl;78;628;DS 90;PUNTO 1 RIO MAÑIHUALES;Tabla 1;SMA
2021;SOC AGRICOLA Y GANADERA CURILEUFU LTDA;84100300-4;CENTRO 1 RÍO CURILEUFU;5453626;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Los Ríos;Ranco;Río Bueno;10512;-40,39221831;-72,54448762;0,01123848;Fluoruros;52;694;DS 90;PUNTO 1 ;Tabla 1;SMA
2021;SOC AGRICOLA Y GANADERA CURILEUFU LTDA;84100300-4;CENTRO 1 RÍO CURILEUFU;5453626;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Los Ríos;Ranco;Río Bueno;10512;-40,39221831;-72,54448762;0,01123848;Sulfuros;107;694;DS 90;PUNTO 1 ;Tabla 1;SMA
2021;PESQUERA TRANS ANTARTIC LIMITADA;76169670-K;TRANS ANTARTIC;5441836;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Los Lagos;Llanquihue;Puerto Montt;10101;-41,4955923;-72,98647569;0,011217646;Manganeso;66;112;DS 90;T.ANTARTIC;Tabla 5;SMA
2021;PESQUERA EDEN LTDA;88274600-3;PESQUERA EDEN LTDA;5441886;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Magallanes y de la Antártica Chilena;Última Esperanza;Natales;12401;-51,69842381;-72,52147144;0,011211334;Cobre;24;163;DS 90;P.EDEN;Tabla 5;SMA
2021;CAITAN SPA;76786103-6;PLANTA DESALINIZADORA;5476757;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Antofagasta;Antofagasta;Mejillones;2102;-23,03571937;-70,34295851;0,011209678;Índice de fenol;65;1051;DS 90;PUNTO 1 EMISARIO BAHÍA MEJILLONES;Tabla 5;SMA
2021;ALIMENTOS Y FRUTOS S A;96557910-9;ALIMENTOS Y FRUTOS SA;386660;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Santiago;Quilicura;13125;-33,37486573;-70,75335387;0,011193195;Fósforo Total;53;322;DS 90;PUNTO 1;Tabla 1;SMA
2021;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;UCN SEDE COQUIMBO;5441797;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;Plantas de tratamiento de aguas servidas;14;Coquimbo;Elqui;Coquimbo;4102;-29,96567184;-71,35347986;0,01117732;Boro;11;71;DS 90;UCN.CULTIVO;Tabla 4;SMA
2021;SALMONES TECMAR S A;79809870-5;PISCICULTURA RAUCO;5462348;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Chiloé;Chonchi;10203;-42,55472106;-73,79999959;0,011165755;Sulfuros;107;723;DS 90;PUNTO 1 ESTERO CASTRO;Tabla 4;SMA
2021;COOP AGRICOLA Y LECHERA DE LA UNION LTDA;81094100-6;PLANTA CRUCE LOS TAMBORES;5462327;Actividades de alojamiento para estancias cortas;I5510;Actividades de hoteles;I551001;Otras actividades;20;Los Ríos;Ranco;La Unión;10504;-40,31714785;-72,98748597;0,011154;Fluoruros;52;944;DS 90;PUNTO 1 RIO TRAIGUEN;Tabla 1;SMA
2021;COOP AGRICOLA Y LECHERA DE LA UNION LTDA;81094100-6;PLANTA CRUCE LOS TAMBORES;5462327;Actividades de alojamiento para estancias cortas;I5510;Actividades de hoteles;I551001;Otras actividades;20;Los Ríos;Ranco;La Unión;10504;-40,31714785;-72,98748597;0,011154;Sulfuros;107;944;DS 90;PUNTO 1 RIO TRAIGUEN;Tabla 1;SMA
2021;CARTULINAS CMPC S A;96731890-6;CARTULINAS CMPC PLANTA VALDIVIA;5441936;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;Gestores de residuos;15;Los Ríos;Valdivia;Valdivia;10501;-39,79099114;-73,19497269;0,011152449;Hierro / hierro disuelto;64;213;DS 90;CMPC;Tabla 2;SMA
2021;CERMAQ CHILE S.A.;79784980-4;PLANTA ANCUD;5441849;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Chiloé;Ancud;10202;-41,87035417;-73,77361563;0,011130108;Cobre;24;125;DS 90;EMISARIO CMC.P.ANCUD;Tabla 5;SMA
2021;SOC AGRICOLA Y GANADERA CURILEUFU LTDA;84100300-4;CENTRO 1 RÍO CURILEUFU;5453626;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Los Ríos;Ranco;Río Bueno;10512;-40,39221831;-72,54448762;0,011126095;Boro;11;694;DS 90;PUNTO 1 ;Tabla 1;SMA
2021;GNL QUINTERO SA;76788080-4;TERMINAL MARITIMO GNL QUINTERO;5441802;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Valparaíso;Valparaíso;Quintero;5107;-32,77448851;-71,49107824;0,011088;Mercurio;67;76;DS 90;GNL.QUINTERO;Tabla 5;SMA
2021;EWOS CHILE ALIMENTOS LIMITADAAR;77424780-7;EWOS CHILE ALIMENTOS LIMITADA;5441913;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Biobío;Concepción;Coronel;8102;-36,95400718;-73,16579945;0,01106946;Zinc;120;184;DS 90;EWOS;Tabla 5;SMA
2021;CERMAQ CHILE S.A.;79784980-4;PLANTA ANCUD;5441849;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Chiloé;Ancud;10202;-41,87035417;-73,77361563;0,0110605;SAAM;108;125;DS 90;EMISARIO CMC.P.ANCUD;Tabla 5;SMA
2021;PISCICOLA ENTRE RIOS LIMITADA;96594200-9;PISCICOLA ENTRE RIOS S A;90030;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,82923874;-71,98294104;0,01105313;Níquel;75;787;DS 90;EFLUENTE CENTRO 2 RIO FUI;Tabla 1;SMA
2021;PISCICOLA ENTRE RIOS LIMITADA;96594200-9;PISCICOLA ENTRE RIOS S A;90030;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,82923874;-71,98294104;0,01105313;Selenio;99;787;DS 90;EFLUENTE CENTRO 2 RIO FUI;Tabla 1;SMA
2021;PISCICOLA ENTRE RIOS LIMITADA;96594200-9;PISCICOLA ENTRE RIOS S A;90030;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,82923874;-71,98294104;0,01105313;Tolueno / metil benceno / Toluol / Fenilmetano;116;787;DS 90;EFLUENTE CENTRO 2 RIO FUI;Tabla 1;SMA
2021;PISCICOLA ENTRE RIOS LIMITADA;96594200-9;PISCICOLA ENTRE RIOS S A;90030;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,82923874;-71,98294104;0,01105313;Xileno;119;787;DS 90;EFLUENTE CENTRO 2 RIO FUI;Tabla 1;SMA
2021;SALMONES MULTIEXPORT S.A.;79891160-0;PISCICULTURA MOLINO DE ORO;5452203;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Los Lagos;Osorno;San Juan de la Costa;10306;-40,30443484;-73,59310622;0,011043191;Aluminio;5;581;DS 90;PUNTO 1 RIO MOLINO DE ORO;Tabla 1;SMA
